poly_time,kalshi_time,poly_yes,poly_no,kalshi_yes,kalshi_no,arb_size,poly_side,kalshi_side
1728588918,1728588680,0.269,0.731,0.25,0.75,9,NO,YES
1728588948,1728588680,0.266,0.734,0.25,0.75,4,NO,YES
1728588960,1728588680,0.266,0.734,0.25,0.75,102,NO,YES
1728588960,1728588680,0.266,0.734,0.25,0.75,14,NO,YES
1728588960,1728588680,0.266,0.734,0.25,0.75,6,NO,YES
1728588960,1728588680,0.266,0.734,0.25,0.75,10,NO,YES
1728588960,1728589012,0.266,0.734,0.25,0.75,30,NO,YES
1728589330,1728589625,0.267,0.733,0.24,0.76,6,NO,YES
1728589332,1728589625,0.267,0.733,0.24,0.76,3,NO,YES
1728589336,1728589625,0.267,0.733,0.24,0.76,1,NO,YES
1728589344,1728589625,0.267,0.733,0.24,0.76,1,NO,YES
1728589356,1728589625,0.267,0.733,0.24,0.76,7,NO,YES
1728589358,1728589625,0.268,0.732,0.24,0.76,1,NO,YES
1728589368,1728589625,0.268,0.732,0.24,0.76,3,NO,YES
1728589374,1728589625,0.267,0.733,0.24,0.76,4,NO,YES
1728589396,1728589625,0.268,0.732,0.24,0.76,4,NO,YES
1728589396,1728589625,0.267,0.733,0.24,0.76,2,NO,YES
1728589398,1728589625,0.267,0.733,0.24,0.76,5,NO,YES
1728589402,1728589625,0.268,0.732,0.24,0.76,2,NO,YES
1728589404,1728589625,0.267,0.733,0.24,0.76,1,NO,YES
1728589404,1728589625,0.267,0.733,0.24,0.76,1,NO,YES
1728589406,1728589625,0.267,0.733,0.24,0.76,2,NO,YES
1728589408,1728589625,0.267,0.733,0.24,0.76,5,NO,YES
1728589408,1728589625,0.267,0.733,0.24,0.76,1,NO,YES
1728589410,1728589625,0.268,0.732,0.24,0.76,1,NO,YES
1728589420,1728589625,0.267,0.733,0.24,0.76,5,NO,YES
1728589428,1728589625,0.267,0.733,0.24,0.76,1,NO,YES
1728589432,1728589625,0.267,0.733,0.24,0.76,2,NO,YES
1728589432,1728589625,0.268,0.732,0.24,0.76,2,NO,YES
1728589440,1728589625,0.267,0.733,0.24,0.76,8,NO,YES
1728589444,1728589625,0.267,0.733,0.24,0.76,4,NO,YES
1728589454,1728589625,0.268,0.732,0.24,0.76,1,NO,YES
1728589462,1728589625,0.267,0.733,0.24,0.76,4,NO,YES
1728589478,1728589625,0.267,0.733,0.24,0.76,1,NO,YES
1728589482,1728589625,0.267,0.733,0.24,0.76,1,NO,YES
1728589488,1728589625,0.267,0.733,0.24,0.76,1,NO,YES
1728589488,1728589625,0.267,0.733,0.24,0.76,2,NO,YES
1728589496,1728589625,0.271,0.729,0.24,0.76,1,NO,YES
1728589498,1728589625,0.267,0.733,0.24,0.76,4,NO,YES
1728589498,1728589625,0.267,0.733,0.24,0.76,6,NO,YES
1728589500,1728589625,0.267,0.733,0.24,0.76,1,NO,YES
1728589504,1728589625,0.271,0.729,0.24,0.76,6,NO,YES
1728589658,1728589955,0.267,0.733,0.25,0.75,1,NO,YES
1728589662,1728589955,0.267,0.733,0.25,0.75,2,NO,YES
1728589664,1728589955,0.266,0.734,0.25,0.75,30,NO,YES
1728589668,1728589955,0.266,0.734,0.25,0.75,5,NO,YES
1728589668,1728589955,0.267,0.733,0.25,0.75,1,NO,YES
1728591344,1728591641,0.271,0.729,0.25,0.75,2,NO,YES
1728591358,1728591641,0.268,0.732,0.25,0.75,4,NO,YES
1728591366,1728591641,0.268,0.732,0.25,0.75,2,NO,YES
1728591378,1728591641,0.268,0.732,0.25,0.75,4,NO,YES
1728591380,1728591641,0.271,0.729,0.25,0.75,3,NO,YES
1728591384,1728591641,0.271,0.729,0.25,0.75,1,NO,YES
1728591384,1728591641,0.271,0.729,0.25,0.75,2,NO,YES
1728591384,1728591641,0.268,0.732,0.25,0.75,1,NO,YES
1728591386,1728591641,0.271,0.729,0.25,0.75,1,NO,YES
1728591392,1728591641,0.271,0.729,0.25,0.75,2,NO,YES
1728591392,1728591641,0.268,0.732,0.25,0.75,5,NO,YES
1728591396,1728591641,0.268,0.732,0.25,0.75,1,NO,YES
1728591398,1728591641,0.268,0.732,0.25,0.75,2,NO,YES
1728591398,1728591641,0.271,0.729,0.25,0.75,5,NO,YES
1728591412,1728591641,0.268,0.732,0.25,0.75,3,NO,YES
1728591416,1728591641,0.268,0.732,0.25,0.75,2,NO,YES
1728591768,1728592066,0.271,0.729,0.24,0.76,3,NO,YES
1728591774,1728592066,0.271,0.729,0.24,0.76,3,NO,YES
1728591776,1728592066,0.271,0.729,0.24,0.76,8,NO,YES
1728591778,1728592066,0.271,0.729,0.24,0.76,3,NO,YES
1728591780,1728592066,0.271,0.729,0.24,0.76,2,NO,YES
1728591784,1728592066,0.271,0.729,0.24,0.76,7,NO,YES
1728591786,1728592066,0.271,0.729,0.24,0.76,1,NO,YES
1728591788,1728592066,0.268,0.732,0.24,0.76,1,NO,YES
1728591788,1728592066,0.271,0.729,0.24,0.76,3,NO,YES
1728591794,1728592066,0.268,0.732,0.24,0.76,5,NO,YES
1728591800,1728592066,0.268,0.732,0.24,0.76,1,NO,YES
1728591800,1728592066,0.271,0.729,0.24,0.76,4,NO,YES
1728591800,1728592066,0.268,0.732,0.24,0.76,2,NO,YES
1728591816,1728592066,0.268,0.732,0.24,0.76,9,NO,YES
1728591822,1728592066,0.271,0.729,0.24,0.76,1,NO,YES
1728591824,1728592066,0.271,0.729,0.24,0.76,6,NO,YES
1728591828,1728592066,0.271,0.729,0.24,0.76,1,NO,YES
1728591828,1728592066,0.268,0.732,0.24,0.76,4,NO,YES
1728591834,1728592066,0.268,0.732,0.24,0.76,5,NO,YES
1728591834,1728592066,0.268,0.732,0.24,0.76,2,NO,YES
1728591836,1728592066,0.271,0.729,0.24,0.76,6,NO,YES
1728591836,1728592066,0.268,0.732,0.24,0.76,1,NO,YES
1728591836,1728592066,0.271,0.729,0.24,0.76,1,NO,YES
1728591844,1728592066,0.268,0.732,0.24,0.76,1,NO,YES
1728591848,1728592066,0.268,0.732,0.24,0.76,1,NO,YES
1728591848,1728592066,0.268,0.732,0.24,0.76,3,NO,YES
1728591850,1728592066,0.271,0.729,0.24,0.76,2,NO,YES
1728591852,1728592066,0.271,0.729,0.24,0.76,1,NO,YES
1728591854,1728592066,0.268,0.732,0.24,0.76,5,NO,YES
1728591858,1728592066,0.268,0.732,0.24,0.76,1,NO,YES
1728591858,1728592066,0.268,0.732,0.24,0.76,3,NO,YES
1728591862,1728592066,0.271,0.729,0.24,0.76,1,NO,YES
1728591868,1728592066,0.268,0.732,0.24,0.76,8,NO,YES
1728591868,1728592066,0.271,0.729,0.24,0.76,2,NO,YES
1728591872,1728592066,0.271,0.729,0.24,0.76,2,NO,YES
1728591876,1728592066,0.268,0.732,0.24,0.76,3,NO,YES
1728591886,1728592066,0.268,0.732,0.24,0.76,1,NO,YES
1728591888,1728592066,0.268,0.732,0.24,0.76,3,NO,YES
1728591890,1728592066,0.271,0.729,0.24,0.76,5,NO,YES
1728591892,1728592066,0.268,0.732,0.24,0.76,7,NO,YES
1728591892,1728592066,0.271,0.729,0.24,0.76,3,NO,YES
1728591894,1728592066,0.271,0.729,0.24,0.76,2,NO,YES
1728591894,1728592066,0.271,0.729,0.24,0.76,5,NO,YES
1728591902,1728592066,0.271,0.729,0.24,0.76,2,NO,YES
1728591902,1728592066,0.271,0.729,0.24,0.76,1,NO,YES
1728591904,1728592066,0.271,0.729,0.24,0.76,6,NO,YES
1728591908,1728592066,0.268,0.732,0.24,0.76,153,NO,YES
1728591908,1728592066,0.268,0.732,0.24,0.76,190,NO,YES
1728591908,1728592066,0.268,0.732,0.24,0.76,3,NO,YES
1728591908,1728592066,0.268,0.732,0.24,0.76,27,NO,YES
1728591910,1728592066,0.268,0.732,0.24,0.76,2,NO,YES
1728591912,1728592066,0.268,0.732,0.24,0.76,1,NO,YES
1728591912,1728592066,0.268,0.732,0.24,0.76,4,NO,YES
1728591916,1728592066,0.271,0.729,0.24,0.76,7,NO,YES
1728591918,1728592066,0.268,0.732,0.24,0.76,6,NO,YES
1728591918,1728592066,0.268,0.732,0.24,0.76,1,NO,YES
1728591922,1728592066,0.271,0.729,0.24,0.76,3,NO,YES
1728591922,1728592066,0.271,0.729,0.24,0.76,3,NO,YES
1728591922,1728592066,0.268,0.732,0.24,0.76,1,NO,YES
1728591924,1728592066,0.268,0.732,0.24,0.76,1,NO,YES
1728591924,1728592066,0.271,0.729,0.24,0.76,6,NO,YES
1728591928,1728592066,0.271,0.729,0.24,0.76,1,NO,YES
1728591928,1728592066,0.271,0.729,0.24,0.76,3,NO,YES
1728591934,1728592066,0.268,0.732,0.24,0.76,2,NO,YES
1728591934,1728592066,0.268,0.732,0.24,0.76,6,NO,YES
1728591936,1728592066,0.271,0.729,0.24,0.76,1,NO,YES
1728591938,1728592066,0.268,0.732,0.24,0.76,2,NO,YES
1728591938,1728592066,0.271,0.729,0.24,0.76,130,NO,YES
1728591938,1728592092,0.271,0.729,0.23,0.77,8,NO,YES
1728591938,1728592092,0.271,0.729,0.23,0.77,24,NO,YES
1728592156,1728592455,0.268,0.732,0.25,0.75,1,NO,YES
1728592158,1728592455,0.271,0.729,0.25,0.75,7,NO,YES
1728592162,1728592455,0.271,0.729,0.25,0.75,9,NO,YES
1728592168,1728592455,0.268,0.732,0.25,0.75,1,NO,YES
1728592168,1728592455,0.268,0.732,0.25,0.75,3,NO,YES
1728592172,1728592455,0.271,0.729,0.25,0.75,3,NO,YES
1728592174,1728592455,0.268,0.732,0.25,0.75,2,NO,YES
1728592176,1728592455,0.268,0.732,0.25,0.75,1,NO,YES
1728592176,1728592455,0.271,0.729,0.25,0.75,3,NO,YES
1728592180,1728592455,0.271,0.729,0.25,0.75,5,NO,YES
1728592186,1728592455,0.268,0.732,0.25,0.75,2,NO,YES
1728592186,1728592455,0.268,0.732,0.25,0.75,2,NO,YES
1728592188,1728592455,0.271,0.729,0.25,0.75,4,NO,YES
1728592188,1728592455,0.268,0.732,0.25,0.75,5,NO,YES
1728592190,1728592455,0.268,0.732,0.25,0.75,2,NO,YES
1728592192,1728592455,0.271,0.729,0.25,0.75,1,NO,YES
1728592192,1728592455,0.271,0.729,0.24,0.76,2,NO,YES
1728592200,1728592455,0.268,0.732,0.24,0.76,6,NO,YES
1728592208,1728592455,0.271,0.729,0.24,0.76,4,NO,YES
1728592212,1728592455,0.268,0.732,0.24,0.76,5,NO,YES
1728592212,1728592455,0.268,0.732,0.24,0.76,2,NO,YES
1728592214,1728592455,0.268,0.732,0.24,0.76,8,NO,YES
1728592216,1728592455,0.271,0.729,0.24,0.76,3,NO,YES
1728592956,1728593256,0.272,0.728,0.25,0.75,3,NO,YES
1728592958,1728593256,0.274,0.726,0.25,0.75,2,NO,YES
1728592958,1728593256,0.272,0.728,0.25,0.75,2,NO,YES
1728592962,1728593256,0.274,0.726,0.25,0.75,1,NO,YES
1728592962,1728593256,0.274,0.726,0.25,0.75,9,NO,YES
1728592964,1728593256,0.272,0.728,0.25,0.75,3,NO,YES
1728592966,1728593256,0.272,0.728,0.25,0.75,5,NO,YES
1728592966,1728593256,0.274,0.726,0.25,0.75,2,NO,YES
1728592968,1728593256,0.274,0.726,0.25,0.75,2,NO,YES
1728592970,1728593256,0.274,0.726,0.25,0.75,6,NO,YES
1728592970,1728593256,0.272,0.728,0.25,0.75,1,NO,YES
1728592984,1728593256,0.274,0.726,0.25,0.75,3,NO,YES
1728592988,1728593256,0.274,0.726,0.25,0.75,1,NO,YES
1728592990,1728593256,0.272,0.728,0.25,0.75,4,NO,YES
1728592990,1728593256,0.272,0.728,0.25,0.75,2,NO,YES
1728592992,1728593256,0.274,0.726,0.25,0.75,5,NO,YES
1728592994,1728593256,0.272,0.728,0.25,0.75,6,NO,YES
1728592998,1728593256,0.272,0.728,0.25,0.75,1,NO,YES
1728592998,1728593256,0.272,0.728,0.25,0.75,4,NO,YES
1728592998,1728593256,0.274,0.726,0.25,0.75,1,NO,YES
1728592998,1728593256,0.274,0.726,0.25,0.75,2,NO,YES
1728593000,1728593256,0.274,0.726,0.25,0.75,5,NO,YES
1728593002,1728593256,0.272,0.728,0.25,0.75,1,NO,YES
1728593002,1728593256,0.274,0.726,0.25,0.75,3,NO,YES
1728593008,1728593256,0.272,0.728,0.25,0.75,2,NO,YES
1728593014,1728593256,0.272,0.728,0.25,0.75,4,NO,YES
1728593014,1728593267,0.272,0.728,0.25,0.75,2,NO,YES
1728593014,1728593267,0.272,0.728,0.25,0.75,1,NO,YES
1728593016,1728593267,0.272,0.728,0.25,0.75,2,NO,YES
1728593016,1728593267,0.272,0.728,0.25,0.75,1,NO,YES
1728593018,1728593267,0.272,0.728,0.25,0.75,1,NO,YES
1728593018,1728593267,0.272,0.728,0.25,0.75,3,NO,YES
1728593018,1728593267,0.274,0.726,0.25,0.75,4,NO,YES
1728593022,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593026,1728593267,0.272,0.728,0.25,0.75,3,NO,YES
1728593026,1728593267,0.272,0.728,0.25,0.75,2,NO,YES
1728593032,1728593267,0.272,0.728,0.25,0.75,1,NO,YES
1728593034,1728593267,0.272,0.728,0.25,0.75,2,NO,YES
1728593036,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593038,1728593267,0.272,0.728,0.25,0.75,9,NO,YES
1728593038,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593038,1728593267,0.274,0.726,0.25,0.75,5,NO,YES
1728593040,1728593267,0.272,0.728,0.25,0.75,8,NO,YES
1728593040,1728593267,0.274,0.726,0.25,0.75,3,NO,YES
1728593040,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593042,1728593267,0.274,0.726,0.25,0.75,3,NO,YES
1728593044,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593046,1728593267,0.272,0.728,0.25,0.75,2,NO,YES
1728593046,1728593267,0.272,0.728,0.25,0.75,3,NO,YES
1728593046,1728593267,0.272,0.728,0.25,0.75,3,NO,YES
1728593046,1728593267,0.274,0.726,0.25,0.75,5,NO,YES
1728593050,1728593267,0.274,0.726,0.25,0.75,6,NO,YES
1728593052,1728593267,0.272,0.728,0.25,0.75,6,NO,YES
1728593052,1728593267,0.274,0.726,0.25,0.75,4,NO,YES
1728593056,1728593267,0.272,0.728,0.25,0.75,1,NO,YES
1728593060,1728593267,0.272,0.728,0.25,0.75,2,NO,YES
1728593060,1728593267,0.272,0.728,0.25,0.75,1,NO,YES
1728593060,1728593267,0.272,0.728,0.25,0.75,1,NO,YES
1728593064,1728593267,0.272,0.728,0.25,0.75,2,NO,YES
1728593066,1728593267,0.272,0.728,0.25,0.75,2,NO,YES
1728593068,1728593267,0.272,0.728,0.25,0.75,5,NO,YES
1728593068,1728593267,0.272,0.728,0.25,0.75,3,NO,YES
1728593070,1728593267,0.273,0.727,0.25,0.75,126,NO,YES
1728593072,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593074,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593080,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593082,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593084,1728593267,0.273,0.727,0.25,0.75,5,NO,YES
1728593090,1728593267,0.274,0.726,0.25,0.75,5,NO,YES
1728593092,1728593267,0.273,0.727,0.25,0.75,5,NO,YES
1728593092,1728593267,0.273,0.727,0.25,0.75,95,NO,YES
1728593092,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593092,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593092,1728593267,0.274,0.726,0.25,0.75,3,NO,YES
1728593094,1728593267,0.273,0.727,0.25,0.75,4,NO,YES
1728593096,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593096,1728593267,0.274,0.726,0.25,0.75,5,NO,YES
1728593100,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593102,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593102,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593106,1728593267,0.274,0.726,0.25,0.75,4,NO,YES
1728593106,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593106,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593108,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593108,1728593267,0.274,0.726,0.25,0.75,4,NO,YES
1728593116,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593116,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593118,1728593267,0.273,0.727,0.25,0.75,6,NO,YES
1728593120,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593124,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593124,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593126,1728593267,0.273,0.727,0.25,0.75,5,NO,YES
1728593126,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593126,1728593267,0.274,0.726,0.25,0.75,5,NO,YES
1728593132,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593132,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593132,1728593267,0.273,0.727,0.25,0.75,33,NO,YES
1728593138,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593140,1728593267,0.273,0.727,0.25,0.75,4,NO,YES
1728593140,1728593267,0.274,0.726,0.25,0.75,6,NO,YES
1728593140,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593144,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593144,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593146,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593146,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593148,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593148,1728593267,0.273,0.727,0.25,0.75,4,NO,YES
1728593150,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593152,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593152,1728593267,0.274,0.726,0.25,0.75,6,NO,YES
1728593154,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593158,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593158,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593158,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593160,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593162,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593162,1728593267,0.274,0.726,0.25,0.75,4,NO,YES
1728593162,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593164,1728593267,0.273,0.727,0.25,0.75,5,NO,YES
1728593164,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593164,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593164,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593164,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593172,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593172,1728593267,0.274,0.726,0.25,0.75,3,NO,YES
1728593176,1728593267,0.273,0.727,0.25,0.75,4,NO,YES
1728593178,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593178,1728593267,0.274,0.726,0.25,0.75,5,NO,YES
1728593178,1728593267,0.273,0.727,0.25,0.75,5,NO,YES
1728593180,1728593267,0.274,0.726,0.25,0.75,4,NO,YES
1728593182,1728593267,0.273,0.727,0.25,0.75,4,NO,YES
1728593186,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593192,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593192,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593194,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593194,1728593267,0.274,0.726,0.25,0.75,3,NO,YES
1728593194,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593200,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593202,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593202,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593202,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593204,1728593267,0.273,0.727,0.25,0.75,8,NO,YES
1728593204,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593206,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593206,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593206,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593208,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593208,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593210,1728593267,0.274,0.726,0.25,0.75,3,NO,YES
1728593212,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593212,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593214,1728593267,0.273,0.727,0.25,0.75,6,NO,YES
1728593214,1728593267,0.274,0.726,0.25,0.75,4,NO,YES
1728593214,1728593267,0.273,0.727,0.25,0.75,4,NO,YES
1728593216,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593216,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593218,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593218,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593226,1728593267,0.274,0.726,0.25,0.75,4,NO,YES
1728593228,1728593267,0.273,0.727,0.25,0.75,4,NO,YES
1728593230,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593230,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593236,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593238,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593238,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593240,1728593267,0.273,0.727,0.25,0.75,5,NO,YES
1728593240,1728593267,0.274,0.726,0.25,0.75,3,NO,YES
1728593240,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593242,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593242,1728593267,0.274,0.726,0.25,0.75,7,NO,YES
1728593242,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593242,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593242,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593242,1728593267,0.273,0.727,0.25,0.75,4,NO,YES
1728593244,1728593267,0.273,0.727,0.25,0.75,6,NO,YES
1728593246,1728593267,0.274,0.726,0.25,0.75,5,NO,YES
1728593246,1728593267,0.274,0.726,0.25,0.75,7,NO,YES
1728593246,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593248,1728593267,0.274,0.726,0.25,0.75,3,NO,YES
1728593248,1728593267,0.273,0.727,0.25,0.75,5,NO,YES
1728593250,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593252,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593252,1728593267,0.274,0.726,0.25,0.75,3,NO,YES
1728593256,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593256,1728593267,0.274,0.726,0.25,0.75,3,NO,YES
1728593256,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593260,1728593267,0.274,0.726,0.25,0.75,3,NO,YES
1728593260,1728593267,0.273,0.727,0.25,0.75,5,NO,YES
1728593262,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593262,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593266,1728593267,0.273,0.727,0.25,0.75,4,NO,YES
1728593270,1728593267,0.274,0.726,0.25,0.75,3,NO,YES
1728593272,1728593267,0.273,0.727,0.25,0.75,7,NO,YES
1728593272,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593274,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593278,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593278,1728593267,0.274,0.726,0.25,0.75,7,NO,YES
1728593282,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593282,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593288,1728593267,0.273,0.727,0.25,0.75,4,NO,YES
1728593288,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593288,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593288,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593290,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593290,1728593267,0.274,0.726,0.25,0.75,3,NO,YES
1728593294,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593294,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593294,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593294,1728593267,0.274,0.726,0.25,0.75,5,NO,YES
1728593294,1728593267,0.273,0.727,0.25,0.75,2,NO,YES
1728593294,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593296,1728593267,0.273,0.727,0.25,0.75,4,NO,YES
1728593296,1728593267,0.273,0.727,0.25,0.75,5,NO,YES
1728593296,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593296,1728593267,0.274,0.726,0.25,0.75,1,NO,YES
1728593298,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593298,1728593267,0.273,0.727,0.25,0.75,1,NO,YES
1728593300,1728593267,0.274,0.726,0.25,0.75,5,NO,YES
1728593300,1728593267,0.274,0.726,0.25,0.75,2,NO,YES
1728593302,1728593267,0.273,0.727,0.25,0.75,3,NO,YES
1728593306,1728593267,0.273,0.727,0.25,0.75,8,NO,YES
1728593308,1728593267,0.274,0.726,0.25,0.75,106,NO,YES
1728593308,1728593267,0.274,0.726,0.25,0.75,211,NO,YES
1728593308,1728593267,0.274,0.726,0.25,0.75,865,NO,YES
1728593308,1728593267,0.274,0.726,0.25,0.75,30,NO,YES
1728593308,1728593274,0.274,0.726,0.25,0.75,400,NO,YES
1728593308,1728593455,0.274,0.726,0.25,0.75,200,NO,YES
1728593704,1728594004,0.273,0.727,0.26,0.74,3,NO,YES
1728593704,1728594004,0.273,0.727,0.26,0.74,7,NO,YES
1728594464,1728594764,0.273,0.727,0.26,0.74,15,NO,YES
1728594464,1728594764,0.273,0.727,0.26,0.74,4,NO,YES
1728594504,1728594803,0.275,0.725,0.26,0.74,3,NO,YES
1728594504,1728594803,0.275,0.725,0.26,0.74,6,NO,YES
1728594504,1728594803,0.275,0.725,0.26,0.74,1,NO,YES
1728594508,1728594803,0.273,0.727,0.26,0.74,2,NO,YES
1728594510,1728594803,0.275,0.725,0.26,0.74,1,NO,YES
1728594512,1728594803,0.275,0.725,0.26,0.74,6,NO,YES
1728594518,1728594803,0.273,0.727,0.26,0.74,1,NO,YES
1728594518,1728594803,0.273,0.727,0.26,0.74,4,NO,YES
1728594524,1728594803,0.273,0.727,0.26,0.74,7,NO,YES
1728594524,1728594803,0.275,0.725,0.26,0.74,2,NO,YES
1728594526,1728594803,0.273,0.727,0.26,0.74,6,NO,YES
1728594526,1728594803,0.275,0.725,0.26,0.74,2,NO,YES
1728594528,1728594803,0.273,0.727,0.26,0.74,1,NO,YES
1728594530,1728594803,0.275,0.725,0.26,0.74,5,NO,YES
1728594532,1728594803,0.275,0.725,0.26,0.74,1,NO,YES
1728594534,1728594803,0.275,0.725,0.26,0.74,6,NO,YES
1728594538,1728594803,0.273,0.727,0.26,0.74,3,NO,YES
1728594540,1728594803,0.275,0.725,0.26,0.74,1,NO,YES
1728594542,1728594803,0.273,0.727,0.26,0.74,2,NO,YES
1728594542,1728594803,0.275,0.725,0.26,0.74,9,NO,YES
1728594542,1728594803,0.273,0.727,0.26,0.74,5,NO,YES
1728594544,1728594803,0.275,0.725,0.26,0.74,1,NO,YES
1728594546,1728594803,0.275,0.725,0.26,0.74,6,NO,YES
